ID,Prob1
1030, 0.68
1031, 0.24
1032, 0.41
1033, 0.25
1034, 0.18
1035, 0.09
1036, 0.14
1037, 0.15
1038, 0.14
1039, 0.15
1040, 0.08
1041, 0.14
1042, 0.17
1043, 0.27
1044, 0.32
1045, 0.13
1046, 0.22
1047, 0.12
1048, 0.22
1049, 0.23
1050, 0.13
1051, 0.16
1052, 0.23
1053, 0.24
1054, 0.16
1055, 0.12
1056, 0.13
1057, 0.15
1058, 0.03
1059, 0.09
1060, 0.18
1061, 0.03
1062, 0.15
1063, 0.30
1064, 0.17
1065, 0.19
1066, 0.13
1067, 0.12
1068, 0.10
1069, 0.17
1070, 1.00
1071, 0.13
1072, 0.13
1073, 0.13
1074, 0.19
1075, 0.19
1076, 0.16
1077, 0.28
1078, 0.30
1079, 0.28
1080, 0.16
1081, 0.30
1082, 0.30
1083, 0.08
1084, 0.27
1085, 0.18
1086, 0.29
1087, 0.15
1088, 0.22
1089, 0.16
1090, 0.16
1091, 0.09
1092, 0.12
1093, 0.16
1094, 0.18
1095, 0.20
1096, 0.25
1097, 0.27
1098, 0.16
1099, 0.19
1100, 0.22
1101, 0.13
1102, 0.21
1103, 0.32
1104, 0.16
1105, 0.28
1106, 0.11
1107, 0.14
1108, 0.10
1109, 0.47
1110, 0.21
1111, 0.11
1112, 0.49
1113, 0.17
1114, 0.08
1115, 0.25
1116, 0.57
1117, 0.21
1118, 0.09
1119, 0.27
1120, 0.45
1121, 0.20
1122, 0.27
1123, 0.18
1124, 0.27
1125, 0.16
1126, 0.15
1127, 0.17
1128, 0.22
1129, 0.25
1130, 0.51
1131, 0.17
1132, 0.18
1133, 0.25
1134, 0.10
1135, 0.17
1136, 0.25
1137, 0.19
1138, 0.13
1139, 0.42
1140, 0.11
1141, 0.28
1142, 0.21
1143, 0.23
1144, 0.28
1145, 0.10
1146, 0.09
1147, 0.00
1148, 0.14
1149, 0.29
1150, 0.13
1151, 0.08
1152, 0.06
1153, 0.11
1154, 0.17
1155, 0.15
1156, 0.19
1157, 0.13
1158, 0.43
1159, 0.30
1160, 0.29
1161, 0.13
1162, 0.09
1163, 0.28
1164, 0.21
1165, 0.55
1166, 0.13
1167, 0.22
1168, 0.18
1169, 0.17
1170, 0.22
1171, 0.15
1172, 0.30
1173, 0.24
1174, 0.35
1175, 0.37
1176, 0.57
1177, 0.19
1178, 0.13
1179, 0.05
1180, 0.06
1181, 0.18
1182, 0.23
1183, 0.31
1184, 0.16
1185, 0.32
1186, 0.15
1187, 0.19
1188, 0.19
1189, 0.15
1190, 0.17
1191, 0.23
1192, 0.16
1193, 0.20
1194, 0.19
1195, 0.14
1196, 0.18
1197, 0.11
1198, 0.29
1199, 0.36
1200, 0.40
1201, 0.18
1202, 0.40
1203, 0.21
1204, 0.12
1205, 0.09
1206, 0.50
1207, 0.25
1208, 0.18
1209, 0.29
1210, 0.19
1211, 0.16
1212, 0.16
1213, 0.07
1214, 0.15
1215, 0.08
1216, 0.07
1217, 0.22
1218, 0.13
1219, 0.27
1220, 0.20
1221, 0.21
1222, 0.32
1223, 0.18
1224, 0.21
1225, 0.19
1226, 0.06
1227, 0.19
1228, 0.15
1229, 0.30
1230, 0.51
1231, 0.14
1232, 0.11
1233, 0.29
1234, 0.14
1235, 0.16
1236, 0.20
1237, 0.28
1238, 0.19
1239, 0.82
1240, 0.23
1241, 0.06
1242, 0.30
1243, 0.14
1244, 0.20
1245, 0.19
1246, 0.11
1247, 0.16
1248, 0.15
1249, 0.10
1250, 0.34
1251, 0.13
1252, 0.26
1253, 0.21
1254, 0.12
1255, 0.17
1256, 0.45
1257, 0.11
1258, 0.07
1259, 0.13
1260, 0.13
1261, 0.12
1262, 0.10
1263, 0.14
1264, 0.09
1265, 0.19
1266, 0.76
1267, 0.23
1268, 0.17
1269, 0.25
1270, 0.20
1271, 0.19
1272, 0.27
1273, 0.18
1274, 0.01
1275, 0.23
1276, 0.28
1277, 0.10
1278, 0.40
1279, 0.09
1280, 0.26
1281, 0.13
1282, 0.14
1283, 0.15
1284, 0.13
1285, 0.15
1286, 0.16
1287, 0.12
1288, 0.21
1289, 0.13
1290, 0.13
1291, 0.30
1292, 0.12
1293, 0.16
1294, 0.31
1295, 0.18
1296, 0.16
1297, 0.09
1298, 0.12
1299, 0.25
1300, 0.19
1301, 0.12
1302, 0.11
1303, 0.16
1304, 0.14
1305, 0.31
1306, 0.15
1307, 0.12
1308, 0.12
1309, 0.12
1310, 0.08
1311, 0.20
1312, 0.23
1313, 0.18
1314, 0.18
1315, 0.16
1316, 0.16
1317, 0.13
1318, 0.13
1319, 0.17
1320, 0.19
1321, 0.11
1322, 0.15
1323, 0.19
1324, 0.30
1325, 0.23
1326, 0.14
1327, 0.95
1328, 0.30
1329, 0.11
1330, 0.14
1331, 0.13
1332, 0.20
1333, 0.19
1334, 0.27
1335, 0.11
1336, 0.12
1337, 0.16
1338, 0.18
1339, 0.13
1340, 0.22
1341, 0.35
1342, 0.08
1343, 0.32
1344, 0.15
1345, 0.18
1346, 0.15
1347, 0.43
1348, 0.16
1349, 0.22
1350, 0.16
1351, 0.24
1352, 0.29
1353, 0.16
1354, 0.22
1355, 0.24
1356, 0.15
1357, 0.11
1358, 0.12
1359, 0.13
1360, 0.12
1361, 0.14
1362, 0.14
1363, 0.14
1364, 0.18
1365, 0.32
1366, 0.16
1367, 0.26
1368, 0.18
1369, 0.23
1370, 0.14
1371, 0.15
1372, 0.19
1373, 0.30
1374, 0.26
1375, 0.17
1376, 0.01
1377, 0.19
1378, 0.21
1379, 0.59
1380, 0.14
1381, 0.30
1382, 0.20
1383, 0.38
1384, 0.16
1385, 0.23
1386, 0.22
1387, 0.30
1388, 0.18
1389, 0.25
1390, 0.31
1391, 0.31
1392, 0.17
1393, 0.21
1394, 0.18
1395, 0.08
1396, 0.33
1397, 0.21
1398, 0.22
1399, 0.07
1400, 0.17
1401, 0.24
1402, 0.16
1403, 0.12
1404, 0.37
1405, 0.19
1406, 0.45
1407, 0.60
1408, 0.17
1409, 0.28
1410, 0.24
1411, 0.27
1412, 0.23
1413, 0.05
1414, 0.14
1415, 0.32
1416, 0.25
1417, 0.14
1418, 0.26
1419, 0.40
1420, 0.15
1421, 0.26
1422, 0.37
1423, 0.14
1424, 0.32
1425, 0.18
1426, 0.21
1427, 0.18
1428, 0.13
1429, 0.19
1430, 0.17
1431, 0.00
1432, 0.11
1433, 0.17
1434, 0.24
1435, 0.25
1436, 0.26
1437, 0.18
1438, 0.21
1439, 0.07
1440, 0.27
1441, 0.28
1442, 0.20
1443, 0.18
1444, 0.25
1445, 0.24
1446, 0.13
1447, 0.25
1448, 0.53
1449, 0.23
1450, 0.27
1451, 0.17
1452, 0.10
1453, 0.47
1454, 0.18
1455, 0.15
1456, 0.00
1457, 0.21
1458, 0.30
1459, 0.21
1460, 0.12
1461, 0.34
1462, 0.23
1463, 0.14
1464, 0.34
1465, 0.11
1466, 0.20
1467, 0.19
1468, 0.49
1469, 0.60
1470, 0.14
1471, 0.31
1472, 0.35
1473, 0.39
1474, 0.26
1475, 0.58
1476, 0.16
1477, 0.21
1478, 0.14
1479, 0.21
1480, 0.19
1481, 0.23
1482, 0.19
1483, 0.18
1484, 0.08
1485, 0.17
1486, 0.08
1487, 0.13
1488, 0.19
1489, 0.33
1490, 0.10
1491, 0.20
1492, 0.16
1493, 0.20
1494, 0.13
1495, 0.89
1496, 0.25
1497, 0.19
1498, 0.15
1499, 0.35
1500, 0.29
1501, 0.14
1502, 0.18
1503, 0.78
1504, 0.20
1505, 0.10
1506, 0.12
1507, 0.17
1508, 0.11
1509, 0.25
1510, 0.11
1511, 0.17
1512, 0.02
1513, 0.16
1514, 0.13
1515, 0.13
1516, 0.14
1517, 0.34
1518, 0.06
1519, 0.19
1520, 0.14
1521, 0.08
1522, 0.19
1523, 0.11
1524, 0.23
1525, 0.28
1526, 0.32
1527, 0.18
1528, 0.15
1529, 0.19
1530, 0.36
1531, 0.27
1532, 0.25
1533, 0.08
1534, 0.18
1535, 0.50
1536, 0.12
1537, 0.03
1538, 0.23
1539, 0.75
1540, 0.31
1541, 0.16
1542, 0.08
1543, 0.29
1544, 0.10
1545, 0.26
1546, 0.13
1547, 0.15
1548, 0.21
1549, 0.30
1550, 0.25
1551, 0.16
1552, 0.12
1553, 0.18
1554, 0.29
1555, 0.86
1556, 0.00
1557, 0.31
1558, 0.32
1559, 0.15
1560, 0.35
1561, 0.15
1562, 0.12
1563, 0.24
1564, 0.26
1565, 0.33
1566, 0.16
1567, 0.19
1568, 0.41
1569, 0.15
1570, 0.20
1571, 0.08
1572, 0.16
1573, 0.15
1574, 0.21
1575, 0.15
1576, 0.20
1577, 0.17
1578, 0.14
1579, 0.20
1580, 0.24
1581, 0.16
1582, 0.18
1583, 0.86
1584, 0.16
1585, 0.36
1586, 0.17
1587, 0.15
1588, 0.33
1589, 0.15
1590, 0.26
1591, 0.17
1592, 0.12
1593, 0.12
1594, 0.15
1595, 0.36
1596, 0.13
1597, 0.75
1598, 0.11
1599, 0.15
1600, 0.61
1601, 0.30
1602, 0.15
1603, 0.22
1604, 0.12
1605, 0.16
1606, 0.30
1607, 0.09
1608, 0.11
1609, 0.17
1610, 0.17
1611, 0.23
1612, 0.34
1613, 0.08
1614, 0.18
1615, 0.19
1616, 0.11
1617, 0.29
1618, 0.12
1619, 0.87
1620, 0.20
1621, 0.65
1622, 0.18
1623, 0.19
1624, 0.33
1625, 0.12
1626, 0.17
1627, 0.13
1628, 0.23
1629, 0.17
1630, 0.17
1631, 0.34
1632, 0.51
1633, 0.26
1634, 0.25
1635, 0.30
1636, 0.15
1637, 0.16
1638, 0.19
1639, 0.15
1640, 0.25
1641, 0.14
1642, 0.25
1643, 0.18
1644, 0.35
1645, 0.17
1646, 0.50
1647, 0.30
1648, 0.22
1649, 0.16
1650, 0.18
1651, 0.23
1652, 0.17
1653, 0.08
1654, 0.32
1655, 0.10
1656, 0.18
1657, 0.09
1658, 0.34
1659, 0.30
1660, 0.12
1661, 0.20
1662, 0.20
1663, 0.13
1664, 0.11
1665, 0.09
1666, 0.13
1667, 0.13
1668, 0.33
1669, 0.53
1670, 0.23
1671, 0.22
1672, 0.13
1673, 0.15
1674, 0.20
1675, 0.10
1676, 0.24
1677, 0.62
1678, 0.23
1679, 0.18
1680, 0.56
1681, 0.17
1682, 0.14
1683, 0.20
1684, 0.41
1685, 0.17
1686, 0.72
1687, 0.09
1688, 0.19
1689, 0.26
1690, 0.16
1691, 0.17
1692, 0.25
1693, 0.72
1694, 0.47
1695, 0.16
1696, 0.14
1697, 0.49
1698, 0.25
1699, 0.10
1700, 0.66
1701, 0.14
1702, 0.34
1703, 0.21
1704, 0.56
1705, 0.16
1706, 0.34
1707, 0.17
1708, 0.20
1709, 0.39
1710, 0.19
1711, 0.09
1712, 0.18
1713, 0.15
1714, 0.19
1715, 0.14
1716, 0.13
1717, 0.46
1718, 0.20
1719, 0.11
1720, 0.14
1721, 0.05
1722, 0.15
1723, 0.13
1724, 0.30
1725, 0.18
1726, 0.51
1727, 0.21
1728, 0.14
1729, 0.25
1730, 0.19
1731, 0.00
1732, 0.11
1733, 0.27
1734, 0.35
1735, 0.14
1736, 0.12
1737, 0.10
1738, 0.91
1739, 0.18
1740, 0.11
1741, 0.19
1742, 0.32
1743, 0.67
1744, 0.16
1745, 0.05
1746, 0.19
1747, 0.16
1748, 0.14
1749, 0.05
1750, 0.08
1751, 0.29
1752, 0.18
1753, 0.30
1754, 0.10
1755, 0.30
1756, 0.15
1757, 0.22
1758, 0.18
1759, 0.10
1760, 0.29
1761, 0.48
1762, 0.12
1763, 0.17
1764, 0.13
1765, 0.42
1766, 0.21
1767, 0.21
1768, 0.00
1769, 0.27
1770, 0.15
1771, 0.05
1772, 0.15
1773, 0.49
1774, 0.23
1775, 0.15
1776, 0.47
1777, 0.21
1778, 0.22
1779, 0.57
1780, 0.20
1781, 0.49
1782, 0.17
1783, 0.16
1784, 0.28
1785, 0.23
1786, 0.19
1787, 0.17
1788, 0.07
1789, 0.07
1790, 0.21
1791, 0.27
1792, 0.40
1793, 0.24
1794, 0.10
1795, 0.26
1796, 0.11
1797, 0.46
1798, 0.30
1799, 0.27
1800, 0.10
1801, 0.57
1802, 0.14
1803, 0.28
1804, 0.07
1805, 0.16
1806, 0.20
1807, 0.26
1808, 0.22
1809, 0.14
1810, 0.13
1811, 0.18
1812, 0.14
1813, 0.07
1814, 0.55
1815, 0.24
1816, 0.17
1817, 0.07
1818, 0.55
1819, 0.21
1820, 0.12
1821, 0.38
1822, 0.22
1823, 0.32
1824, 0.19
1825, 0.30
1826, 0.00
1827, 0.10
1828, 0.26
1829, 0.68
1830, 0.22
1831, 0.05
1832, 0.20
1833, 0.19
1834, 0.17
1835, 0.09
1836, 0.15
1837, 0.11
1838, 0.20
1839, 0.37
1840, 0.15
1841, 0.16
1842, 0.12
1843, 0.15
1844, 0.30
1845, 0.46
1846, 0.28
1847, 0.23
1848, 0.17
1849, 0.33
1850, 0.21
1851, 0.18
1852, 0.22
1853, 0.30
1854, 0.15
1855, 0.42
1856, 0.18
1857, 0.16
1858, 0.20
1859, 0.58
1860, 0.18
1861, 0.11
1862, 0.18
1863, 0.34
1864, 0.10
1865, 0.07
1866, 0.22
1867, 0.17
1868, 0.35
1869, 0.67
1870, 0.20
1871, 0.13
1872, 0.22
