ID,Prob1
225, 0.00
226, 0.06
227, 0.66
228, 0.93
229, 0.00
230, 0.02
231, 0.91
232, 0.04
233, 0.00
234, 0.00
235, 0.00
236, 0.02
237, 0.04
238, 0.48
239, 0.98
240, 0.00
241, 0.01
242, 0.01
243, 0.00
244, 0.14
245, 0.00
246, 0.00
247, 0.80
248, 0.47
249, 0.01
250, 0.98
251, 0.33
252, 0.00
253, 0.03
254, 0.67
255, 0.00
256, 0.48
257, 0.00
258, 1.00
259, 0.00
260, 1.00
261, 0.21
262, 0.45
263, 0.00
264, 0.02
265, 0.01
266, 0.01
267, 0.99
268, 0.41
269, 0.20
270, 0.00
271, 0.02
272, 0.00
273, 0.28
274, 0.54
275, 0.00
276, 1.00
277, 0.99
278, 0.03
279, 0.02
280, 0.99
281, 0.01
282, 0.01
283, 0.01
284, 0.05
285, 0.56
286, 0.96
287, 0.01
288, 0.03
289, 1.00
290, 0.00
291, 0.00
292, 0.08
293, 0.82
294, 0.00
295, 0.04
296, 1.00
297, 0.00
298, 0.00
299, 0.99
300, 0.05
301, 0.00
302, 0.00
303, 0.71
304, 0.05
305, 0.22
306, 0.00
307, 0.02
308, 0.00
309, 0.54
310, 0.46
311, 0.00
312, 0.07
313, 0.01
314, 0.99
315, 0.43
316, 0.00
317, 0.99
318, 1.00
319, 0.01
320, 0.04
321, 0.22
322, 0.25
323, 0.98
324, 0.02
325, 0.05
326, 0.70
327, 0.79
328, 1.00
329, 0.00
330, 0.00
331, 0.17
332, 0.11
333, 0.97
334, 0.99
335, 0.05
336, 0.99
337, 0.99
338, 0.06
339, 0.08
340, 0.66
341, 0.30
342, 0.00
343, 0.00
344, 0.97
345, 0.00
346, 0.96
347, 0.00
348, 0.00
349, 0.71
350, 0.00
351, 0.80
352, 0.01
353, 1.00
354, 1.00
355, 0.00
356, 0.00
357, 0.16
358, 0.63
359, 0.44
360, 0.01
361, 0.00
362, 0.04
363, 0.80
364, 0.05
365, 0.94
366, 0.06
367, 0.64
368, 0.01
369, 0.93
370, 0.02
371, 0.00
372, 0.05
373, 0.45
374, 0.93
375, 0.05
376, 0.97
377, 0.01
378, 0.92
379, 0.04
380, 0.27
381, 0.02
382, 0.05
383, 1.00
384, 1.00
385, 0.45
386, 0.00
387, 0.48
388, 0.71
389, 0.16
390, 0.00
391, 0.29
392, 1.00
393, 0.26
394, 0.11
395, 0.00
396, 0.98
397, 0.00
398, 0.11
399, 0.99
400, 0.97
401, 0.85
402, 0.00
403, 0.00
404, 0.92
405, 0.02
406, 0.14
407, 0.10
408, 0.01
409, 0.27
410, 0.00
411, 0.98
412, 0.08
413, 0.04
414, 0.02
415, 0.00
416, 0.00
417, 0.07
418, 0.70
419, 0.75
420, 0.81
421, 0.00
422, 0.18
423, 0.05
424, 0.95
425, 0.76
426, 0.03
427, 0.85
428, 0.01
429, 0.00
430, 0.06
431, 1.00
432, 0.00
433, 0.24
434, 0.51
435, 0.40
436, 0.00
437, 0.74
438, 0.04
439, 0.03
440, 0.00
441, 0.02
442, 0.90
443, 0.36
444, 0.00
445, 0.00
446, 0.98
447, 0.04
448, 0.99
449, 0.03
450, 0.17
451, 0.98
452, 0.98
453, 0.01
454, 0.02
455, 0.01
456, 0.99
457, 0.04
458, 0.01
459, 0.01
460, 0.97
461, 0.00
462, 0.00
463, 0.05
464, 0.02
465, 0.01
466, 0.04
467, 0.05
468, 0.02
469, 0.00
470, 0.77
471, 0.01
472, 0.06
473, 0.51
474, 0.06
475, 0.55
476, 0.02
477, 0.03
478, 0.99
479, 0.00
480, 0.04
481, 0.01
482, 0.20
483, 0.89
484, 0.00
485, 1.00
486, 0.98
487, 0.28
488, 0.49
489, 0.49
490, 0.01
491, 0.02
492, 0.01
493, 0.01
494, 0.48
495, 0.01
496, 1.00
497, 0.77
498, 1.00
499, 0.50
500, 0.25
501, 0.07
502, 0.03
503, 0.04
504, 0.51
505, 0.01
506, 0.16
507, 0.00
508, 0.02
509, 1.00
510, 0.97
511, 0.00
512, 0.01
513, 0.01
514, 0.42
515, 0.16
516, 0.01
517, 0.98
518, 0.51
519, 0.99
520, 1.00
521, 0.01
522, 0.01
523, 0.83
524, 0.21
525, 0.93
526, 0.04
527, 0.84
528, 0.01
529, 0.03
530, 0.01
531, 0.71
532, 0.13
533, 0.81
534, 0.92
535, 0.97
536, 0.97
537, 0.00
538, 0.02
539, 0.00
540, 0.00
541, 0.00
542, 0.98
543, 0.01
544, 0.00
545, 0.31
546, 0.13
547, 0.00
548, 1.00
549, 0.00
550, 1.00
551, 0.16
552, 0.92
553, 0.00
554, 0.33
555, 0.00
556, 0.03
557, 0.03
558, 0.40
559, 0.02
560, 0.04
561, 0.26
562, 0.00
563, 0.00
564, 0.01
565, 0.70
566, 0.00
567, 0.58
568, 0.76
569, 0.70
570, 0.99
571, 0.00
572, 0.03
573, 0.27
574, 0.98
575, 0.23
576, 0.33
577, 0.99
578, 0.01
579, 0.01
580, 0.98
581, 0.01
582, 0.00
583, 0.95
584, 0.01
585, 0.02
586, 1.00
587, 0.05
588, 0.01
589, 0.99
590, 0.00
591, 0.00
592, 0.92
593, 0.07
594, 0.04
595, 0.97
596, 0.53
597, 1.00
598, 0.00
599, 0.01
600, 0.61
601, 0.01
602, 0.01
603, 1.00
604, 0.00
605, 0.00
606, 0.47
607, 0.00
608, 0.14
609, 0.19
610, 0.80
611, 0.16
612, 0.03
613, 0.45
614, 0.47
615, 0.00
616, 0.25
617, 0.00
618, 0.01
619, 0.00
620, 0.97
621, 0.55
622, 0.05
623, 0.24
624, 0.01
625, 0.17
626, 0.08
627, 0.01
628, 0.93
629, 0.72
630, 0.54
631, 0.97
632, 0.73
633, 0.01
634, 0.56
635, 0.04
636, 0.50
637, 0.00
638, 0.09
639, 0.05
640, 0.00
641, 0.93
642, 0.40
643, 0.09
644, 0.99
645, 0.02
646, 0.00
647, 0.00
648, 0.04
649, 0.00
650, 0.42
651, 0.02
652, 1.00
653, 0.00
654, 0.00
655, 0.01
656, 0.03
657, 0.90
658, 0.55
659, 0.00
660, 0.99
661, 0.03
662, 0.16
663, 0.00
664, 0.99
665, 0.02
666, 0.01
667, 0.00
668, 0.96
669, 0.88
670, 0.00
671, 0.03
672, 0.02
673, 0.00
674, 0.01
675, 1.00
676, 0.01
677, 0.66
678, 0.01
679, 0.01
680, 1.00
681, 0.20
682, 0.01
683, 0.99
684, 0.89
685, 0.01
686, 0.00
687, 0.00
688, 0.00
689, 0.98
690, 0.90
691, 0.00
692, 0.97
693, 0.94
694, 1.00
695, 0.31
696, 0.66
697, 0.10
698, 0.00
699, 0.14
700, 0.08
701, 0.48
702, 0.06
703, 0.24
704, 0.85
705, 0.00
706, 0.73
707, 0.00
708, 0.00
709, 0.00
710, 0.01
711, 1.00
712, 0.04
713, 0.02
714, 0.05
715, 0.44
716, 0.91
717, 0.09
718, 1.00
719, 0.00
720, 0.97
721, 1.00
722, 0.89
723, 0.94
724, 0.00
725, 0.96
726, 0.04
727, 0.97
728, 0.99
729, 0.13
730, 0.00
731, 0.85
732, 0.31
733, 0.00
734, 0.01
735, 0.01
736, 0.81
737, 0.00
738, 0.96
739, 0.92
740, 0.98
741, 1.00
742, 0.20
743, 0.01
744, 0.67
745, 0.85
746, 0.69
747, 0.94
748, 0.00
749, 0.00
750, 0.00
751, 0.97
752, 0.69
753, 0.00
754, 0.06
755, 0.96
756, 0.85
757, 0.02
758, 0.01
759, 0.34
760, 0.02
761, 0.92
762, 0.91
763, 0.00
764, 0.00
765, 0.06
766, 0.00
767, 0.00
768, 0.08
769, 0.98
770, 0.73
771, 0.00
772, 0.00
773, 0.00
774, 0.40
775, 0.00
776, 0.00
777, 0.00
778, 0.01
779, 0.00
780, 1.00
781, 0.00
782, 0.00
783, 0.01
784, 0.00
785, 0.05
786, 1.00
787, 0.03
788, 0.99
789, 0.02
790, 0.00
791, 0.38
792, 0.15
793, 0.67
794, 1.00
795, 0.03
796, 0.03
797, 1.00
798, 0.99
799, 0.39
800, 0.05
801, 0.88
802, 1.00
803, 0.06
804, 0.19
805, 0.99
806, 0.08
807, 0.00
808, 0.00
809, 0.79
810, 0.02
811, 1.00
812, 0.02
813, 0.08
814, 0.01
815, 0.00
816, 0.00
817, 0.92
818, 0.00
819, 0.61
820, 0.97
821, 0.69
822, 0.00
823, 0.04
824, 0.07
825, 0.00
826, 1.00
827, 0.01
828, 0.04
829, 0.98
830, 0.04
831, 0.00
832, 0.19
833, 0.37
834, 0.75
835, 1.00
836, 0.36
837, 0.04
838, 0.62
839, 0.00
840, 0.12
841, 0.63
842, 0.00
843, 0.35
844, 0.61
845, 0.92
846, 0.04
847, 1.00
848, 0.00
849, 0.97
850, 0.98
851, 0.96
852, 0.39
853, 0.34
854, 0.00
855, 0.94
856, 0.83
857, 0.92
858, 0.00
859, 0.24
860, 0.00
861, 0.00
862, 0.01
863, 0.01
864, 0.65
865, 0.32
866, 0.00
867, 0.90
868, 0.57
869, 0.02
870, 0.99
871, 0.09
872, 0.06
873, 0.02
874, 0.03
875, 0.56
876, 0.11
877, 0.96
878, 0.07
879, 0.17
880, 0.00
881, 0.01
882, 0.01
883, 0.01
884, 0.24
885, 0.00
886, 0.02
887, 1.00
888, 0.00
889, 0.97
890, 0.00
891, 0.84
892, 0.99
893, 0.30
894, 0.01
895, 0.06
896, 0.08
897, 0.02
898, 0.98
899, 0.00
900, 0.99
901, 0.97
902, 0.06
903, 0.06
904, 0.78
905, 0.99
906, 0.04
907, 1.00
908, 1.00
909, 0.22
910, 0.13
911, 0.02
912, 0.00
913, 0.92
914, 0.00
915, 0.23
916, 0.08
917, 0.96
918, 0.01
919, 0.01
920, 0.95
921, 0.75
922, 0.00
923, 0.04
924, 0.98
925, 0.00
926, 0.00
927, 0.06
928, 0.96
929, 0.16
930, 0.04
931, 0.00
932, 0.00
933, 0.88
934, 0.00
935, 0.00
936, 0.02
937, 0.25
938, 0.99
939, 0.96
940, 0.01
941, 0.01
942, 0.99
943, 0.01
944, 0.03
945, 0.02
946, 0.05
947, 0.16
948, 0.02
949, 0.00
950, 0.97
951, 0.95
952, 0.34
953, 1.00
954, 0.01
955, 0.52
956, 0.01
957, 0.00
958, 0.40
959, 0.96
960, 0.82
961, 0.73
962, 0.00
963, 0.03
964, 0.02
965, 0.01
966, 0.99
967, 0.09
968, 0.01
969, 0.08
970, 0.98
971, 0.12
972, 0.67
973, 0.12
974, 0.90
975, 0.93
976, 0.00
977, 0.00
978, 0.03
979, 0.00
980, 0.35
981, 0.02
982, 1.00
983, 0.00
984, 0.02
985, 0.00
986, 0.67
987, 0.37
988, 0.01
989, 0.72
990, 0.01
991, 0.89
992, 0.04
993, 0.34
994, 0.00
995, 0.35
996, 0.96
997, 0.99
998, 0.59
999, 0.00
1000, 0.01
1001, 0.23
1002, 0.30
1003, 0.05
1004, 0.99
1005, 0.00
1006, 0.14
1007, 0.99
1008, 0.01
1009, 1.00
1010, 0.00
1011, 1.00
1012, 0.00
1013, 0.78
1014, 0.78
1015, 0.00
1016, 0.70
1017, 1.00
1018, 0.99
1019, 0.00
1020, 0.98
1021, 0.80
1022, 0.97
1023, 1.00
1024, 0.02
1025, 1.00
1026, 0.97
1027, 1.00
1028, 0.09
1029, 0.66
1030, 0.81
1031, 0.90
1032, 0.02
1033, 0.95
1034, 0.00
1035, 0.98
1036, 0.00
1037, 0.01
1038, 0.15
1039, 0.95
1040, 0.90
1041, 0.70
1042, 0.03
1043, 0.04
1044, 1.00
1045, 0.01
1046, 0.01
1047, 0.00
1048, 0.99
1049, 0.88
1050, 0.00
1051, 0.51
1052, 0.03
1053, 0.00
1054, 0.00
1055, 0.00
1056, 0.01
1057, 0.01
1058, 0.03
1059, 0.00
1060, 0.04
1061, 0.00
1062, 0.09
1063, 0.95
1064, 0.00
1065, 0.97
1066, 0.04
1067, 0.16
1068, 0.01
1069, 0.00
1070, 0.70
1071, 0.05
1072, 0.97
1073, 0.97
1074, 0.01
1075, 0.01
1076, 0.02
1077, 0.01
1078, 0.00
1079, 0.93
1080, 0.00
1081, 0.97
1082, 0.55
1083, 0.13
1084, 0.01
1085, 0.02
1086, 0.01
1087, 0.35
1088, 0.49
1089, 0.73
1090, 0.01
1091, 0.00
1092, 0.03
1093, 0.00
1094, 0.00
1095, 1.00
1096, 0.33
1097, 0.01
1098, 1.00
1099, 0.95
1100, 0.99
1101, 0.04
1102, 0.95
1103, 0.98
1104, 0.93
1105, 0.06
1106, 0.89
1107, 0.00
1108, 0.05
1109, 0.08
1110, 0.94
1111, 0.01
1112, 0.96
1113, 0.06
1114, 0.01
1115, 0.36
1116, 0.23
1117, 0.01
1118, 0.00
1119, 0.29
1120, 0.94
1121, 0.03
1122, 0.00
1123, 0.00
1124, 0.02
1125, 0.04
1126, 0.95
1127, 0.05
1128, 0.01
1129, 0.94
1130, 1.00
1131, 0.14
1132, 1.00
1133, 0.13
1134, 0.98
1135, 0.97
1136, 0.94
1137, 0.00
1138, 0.02
1139, 0.79
1140, 0.03
1141, 0.03
1142, 0.41
1143, 0.00
1144, 0.66
1145, 0.01
1146, 0.00
1147, 0.07
1148, 0.00
1149, 0.41
1150, 0.00
1151, 0.00
1152, 0.37
1153, 0.00
1154, 0.01
1155, 1.00
1156, 0.00
1157, 0.03
1158, 0.00
1159, 0.00
1160, 0.28
1161, 0.00
1162, 0.00
1163, 0.19
1164, 0.00
1165, 0.94
1166, 0.96
1167, 0.01
1168, 0.45
1169, 0.24
1170, 0.00
1171, 0.22
1172, 0.31
1173, 0.98
1174, 0.99
1175, 0.03
1176, 0.98
1177, 0.97
1178, 0.04
1179, 0.01
1180, 0.02
1181, 0.00
1182, 0.00
1183, 0.05
1184, 0.92
1185, 0.33
1186, 0.99
1187, 0.00
1188, 0.88
1189, 0.04
1190, 0.01
1191, 0.06
1192, 0.08
1193, 0.17
1194, 0.14
1195, 0.01
1196, 0.03
1197, 0.00
1198, 0.97
1199, 0.00
1200, 0.01
1201, 0.96
1202, 0.33
1203, 0.97
1204, 0.01
1205, 1.00
1206, 0.05
1207, 0.64
1208, 0.01
1209, 0.99
1210, 1.00
1211, 0.01
1212, 0.99
1213, 0.00
1214, 0.98
1215, 1.00
1216, 0.67
1217, 0.02
1218, 0.07
1219, 0.01
1220, 0.49
1221, 0.04
1222, 0.03
1223, 0.02
1224, 0.00
1225, 0.00
1226, 0.01
1227, 0.00
1228, 0.96
1229, 0.98
1230, 0.02
1231, 0.61
1232, 0.00
1233, 0.99
1234, 1.00
1235, 0.01
1236, 0.00
1237, 0.00
1238, 0.00
1239, 0.99
1240, 0.01
1241, 0.01
1242, 1.00
1243, 0.00
1244, 0.02
1245, 0.02
1246, 0.34
1247, 0.99
1248, 0.97
1249, 0.00
1250, 0.97
1251, 0.00
1252, 0.92
1253, 1.00
1254, 0.04
1255, 0.01
1256, 0.53
1257, 0.00
1258, 0.03
1259, 0.82
1260, 0.06
1261, 0.96
1262, 0.06
1263, 0.00
1264, 0.00
1265, 0.00
1266, 0.01
1267, 0.00
1268, 0.00
1269, 0.00
1270, 0.07
1271, 0.19
1272, 0.00
1273, 0.02
1274, 0.01
1275, 0.69
1276, 0.00
1277, 0.00
1278, 0.97
1279, 0.01
1280, 0.96
1281, 0.00
1282, 0.00
1283, 0.00
1284, 0.00
1285, 0.83
1286, 0.14
1287, 0.82
1288, 0.00
1289, 0.98
1290, 0.09
1291, 0.07
1292, 0.01
1293, 0.04
1294, 0.97
1295, 0.36
1296, 0.01
1297, 0.21
1298, 0.00
1299, 0.00
1300, 0.01
1301, 0.02
1302, 0.88
1303, 0.12
1304, 0.12
1305, 0.01
1306, 0.01
1307, 0.87
1308, 0.13
1309, 0.00
1310, 0.25
1311, 0.63
1312, 0.90
1313, 0.15
1314, 0.00
1315, 0.03
1316, 0.01
1317, 0.00
1318, 1.00
1319, 0.00
1320, 0.12
1321, 0.04
1322, 1.00
1323, 0.01
1324, 0.99
1325, 0.98
1326, 0.00
1327, 0.61
1328, 0.97
1329, 0.00
1330, 0.00
1331, 0.01
1332, 0.11
1333, 0.00
1334, 1.00
1335, 0.00
1336, 0.64
1337, 0.01
1338, 0.02
1339, 1.00
1340, 0.98
1341, 1.00
1342, 0.99
1343, 0.98
1344, 0.96
1345, 0.48
1346, 0.01
1347, 0.01
1348, 1.00
1349, 0.88
1350, 0.00
1351, 0.88
1352, 0.00
1353, 0.01
1354, 0.43
1355, 0.00
1356, 0.07
1357, 0.97
1358, 0.02
1359, 0.00
1360, 0.71
1361, 0.98
1362, 0.27
1363, 0.22
1364, 0.35
1365, 0.98
1366, 0.81
1367, 0.97
1368, 0.00
1369, 0.96
1370, 0.01
1371, 0.02
1372, 0.98
1373, 0.00
1374, 0.03
1375, 0.20
1376, 0.00
1377, 0.00
1378, 0.00
1379, 1.00
1380, 0.01
1381, 1.00
1382, 0.40
1383, 0.95
1384, 0.10
1385, 0.88
1386, 0.45
1387, 0.07
1388, 0.93
1389, 0.32
1390, 0.06
1391, 0.27
1392, 0.18
1393, 0.28
1394, 0.00
1395, 0.01
1396, 0.88
1397, 0.89
1398, 0.22
1399, 0.97
1400, 0.03
1401, 0.02
1402, 0.43
1403, 0.02
1404, 1.00
1405, 0.04
1406, 0.04
1407, 0.03
1408, 0.98
1409, 0.00
1410, 0.05
1411, 0.02
1412, 0.00
1413, 0.00
1414, 0.00
1415, 0.11
1416, 0.00
1417, 0.86
1418, 0.11
1419, 0.38
1420, 0.00
1421, 0.23
1422, 0.01
1423, 0.06
1424, 0.98
1425, 0.40
1426, 0.76
1427, 0.00
1428, 0.00
1429, 0.00
1430, 0.10
1431, 0.01
1432, 0.67
1433, 0.00
1434, 0.12
1435, 0.52
1436, 0.79
1437, 0.98
1438, 0.01
1439, 0.00
1440, 0.00
1441, 0.00
1442, 0.84
1443, 0.00
1444, 0.06
1445, 0.03
1446, 0.05
1447, 0.02
1448, 0.34
1449, 0.02
1450, 0.13
1451, 0.00
1452, 0.61
1453, 0.00
1454, 0.06
1455, 0.00
1456, 0.00
1457, 1.00
1458, 0.57
1459, 0.01
1460, 0.01
1461, 0.06
1462, 0.07
1463, 0.02
1464, 1.00
1465, 0.98
1466, 0.00
1467, 0.01
1468, 1.00
1469, 0.10
1470, 0.35
1471, 0.00
1472, 0.96
1473, 0.00
1474, 0.01
1475, 1.00
1476, 0.01
1477, 0.01
1478, 0.45
1479, 0.03
1480, 0.84
1481, 0.96
1482, 0.92
1483, 0.01
1484, 0.99
1485, 0.00
1486, 0.00
1487, 0.00
1488, 0.58
1489, 0.00
1490, 0.97
1491, 1.00
1492, 0.05
1493, 0.01
1494, 0.93
1495, 0.94
1496, 0.72
1497, 0.01
1498, 0.01
1499, 0.55
1500, 0.99
1501, 0.01
1502, 0.04
1503, 1.00
1504, 1.00
1505, 0.04
1506, 0.00
1507, 0.98
1508, 0.00
1509, 0.00
1510, 1.00
1511, 0.01
1512, 0.00
1513, 0.01
1514, 1.00
1515, 0.01
1516, 0.92
1517, 0.02
1518, 0.81
1519, 0.37
1520, 0.04
1521, 0.99
1522, 0.00
1523, 0.00
1524, 0.04
1525, 0.23
1526, 0.94
1527, 0.06
1528, 0.00
1529, 0.90
1530, 0.07
1531, 0.04
1532, 0.01
1533, 0.01
1534, 0.07
1535, 0.01
1536, 0.00
1537, 0.99
1538, 0.66
1539, 0.57
1540, 1.00
1541, 0.00
1542, 0.01
1543, 0.46
1544, 0.02
1545, 0.97
1546, 0.04
1547, 0.05
1548, 0.01
1549, 0.81
1550, 0.04
1551, 0.99
1552, 0.01
1553, 0.05
1554, 0.09
1555, 0.96
1556, 0.00
1557, 0.18
1558, 0.99
1559, 0.06
1560, 0.00
1561, 0.00
1562, 0.04
1563, 0.01
1564, 0.00
1565, 0.23
1566, 0.00
1567, 0.02
1568, 0.95
1569, 0.00
1570, 0.00
1571, 0.00
1572, 0.33
1573, 0.12
1574, 0.00
1575, 0.00
1576, 0.45
1577, 0.01
1578, 0.00
1579, 1.00
1580, 0.19
1581, 0.00
1582, 0.00
1583, 1.00
1584, 0.87
1585, 0.96
1586, 0.03
1587, 0.97
1588, 0.98
1589, 0.06
1590, 0.96
1591, 0.00
1592, 0.01
1593, 0.01
1594, 0.99
1595, 0.70
1596, 0.64
1597, 0.97
1598, 0.01
1599, 0.01
1600, 0.98
1601, 1.00
1602, 0.01
1603, 0.01
1604, 0.00
1605, 0.13
1606, 0.01
1607, 0.00
1608, 0.02
1609, 0.01
1610, 0.08
1611, 0.78
1612, 0.02
1613, 0.00
1614, 0.00
1615, 0.00
1616, 0.00
1617, 0.07
1618, 0.00
1619, 1.00
1620, 0.95
1621, 0.99
1622, 0.01
1623, 0.00
1624, 0.95
1625, 0.03
1626, 1.00
1627, 0.00
1628, 0.00
1629, 0.01
1630, 0.05
1631, 0.04
1632, 0.74
1633, 0.99
1634, 0.90
1635, 0.33
1636, 0.01
1637, 0.01
1638, 0.06
1639, 0.01
1640, 0.90
1641, 0.01
1642, 0.10
1643, 0.01
1644, 0.09
1645, 0.03
1646, 0.97
1647, 0.08
1648, 0.01
1649, 0.27
1650, 0.30
1651, 0.95
1652, 0.06
1653, 0.03
1654, 0.98
1655, 0.01
1656, 0.12
1657, 1.00
1658, 0.99
1659, 0.00
1660, 0.35
1661, 0.97
1662, 0.41
1663, 0.00
1664, 0.99
1665, 0.00
1666, 0.75
1667, 0.00
1668, 0.12
1669, 0.02
1670, 0.17
1671, 0.00
1672, 0.90
1673, 0.02
1674, 0.01
1675, 1.00
1676, 0.78
1677, 0.02
1678, 0.00
1679, 0.01
1680, 0.99
1681, 0.04
1682, 0.50
1683, 0.11
1684, 0.03
1685, 0.73
1686, 1.00
1687, 0.00
1688, 0.01
1689, 0.87
1690, 0.00
1691, 0.00
1692, 1.00
1693, 0.96
1694, 0.76
1695, 0.83
1696, 0.29
1697, 0.00
1698, 0.97
1699, 0.16
1700, 0.12
1701, 0.74
1702, 0.00
1703, 0.00
1704, 0.99
1705, 0.99
1706, 0.91
1707, 0.01
1708, 0.01
1709, 0.02
1710, 0.82
1711, 0.13
1712, 0.20
1713, 0.96
1714, 0.99
1715, 0.90
1716, 0.58
1717, 0.82
1718, 0.01
1719, 0.01
1720, 0.05
1721, 0.24
1722, 0.04
1723, 0.02
1724, 0.92
1725, 0.02
1726, 1.00
1727, 0.01
1728, 0.81
1729, 0.01
1730, 0.04
1731, 0.00
1732, 0.00
1733, 0.41
1734, 0.00
1735, 0.99
1736, 0.02
1737, 0.00
1738, 0.01
1739, 0.01
1740, 0.00
1741, 0.97
1742, 0.03
1743, 0.93
1744, 0.01
1745, 0.00
1746, 0.52
1747, 0.76
1748, 0.96
1749, 0.76
1750, 0.27
1751, 0.03
1752, 0.02
1753, 0.03
1754, 0.09
1755, 0.00
1756, 0.77
1757, 0.98
1758, 0.00
1759, 0.03
1760, 0.13
1761, 0.09
1762, 0.04
1763, 0.57
1764, 0.02
1765, 0.23
1766, 0.01
1767, 0.91
1768, 0.46
1769, 0.98
1770, 0.04
1771, 0.02
1772, 0.00
1773, 0.01
1774, 1.00
1775, 0.82
1776, 0.83
1777, 0.17
1778, 0.30
1779, 0.04
1780, 0.08
1781, 0.96
1782, 0.95
1783, 0.00
1784, 0.14
1785, 0.01
1786, 0.03
1787, 0.01
1788, 1.00
1789, 0.00
1790, 1.00
1791, 0.41
1792, 0.15
1793, 0.97
1794, 0.00
1795, 0.01
1796, 0.98
1797, 0.92
1798, 0.00
1799, 0.02
1800, 0.00
1801, 0.96
1802, 0.06
1803, 0.00
1804, 0.11
1805, 0.91
1806, 0.07
1807, 0.86
1808, 0.00
1809, 0.93
1810, 0.01
1811, 0.22
1812, 0.17
1813, 0.42
1814, 1.00
1815, 0.10
1816, 0.00
1817, 0.99
1818, 0.00
1819, 0.09
1820, 0.05
1821, 0.33
1822, 0.97
1823, 0.16
1824, 0.01
1825, 0.24
1826, 0.00
1827, 0.01
1828, 0.95
1829, 0.93
1830, 0.00
1831, 0.00
1832, 0.03
1833, 0.28
1834, 0.16
1835, 0.28
1836, 0.94
1837, 0.02
1838, 0.99
1839, 0.99
1840, 0.02
1841, 0.11
1842, 0.17
1843, 0.99
1844, 1.00
1845, 0.63
1846, 0.02
1847, 0.00
1848, 0.00
1849, 0.40
1850, 0.00
1851, 0.01
1852, 1.00
1853, 0.01
1854, 0.01
1855, 1.00
1856, 0.29
1857, 0.51
1858, 0.00
1859, 0.99
1860, 0.01
1861, 0.00
1862, 0.01
1863, 0.16
1864, 0.01
1865, 0.00
1866, 0.35
1867, 0.01
1868, 0.03
1869, 0.99
1870, 0.02
1871, 0.05
1872, 0.01
