ID,Prob1
1064, 0.06
1065, 0.06
1066, 0.18
1067, 0.18
1068, 0.21
1069, 0.15
1070, 0.97
1071, 0.21
1072, 0.20
1073, 0.52
1074, 0.43
1075, 0.15
1076, 0.22
1077, 0.06
1078, 0.16
1079, 0.52
1080, 0.26
1081, 0.78
1082, 0.57
1083, 0.33
1084, 0.14
1085, 0.48
1086, 0.10
1087, 0.10
1088, 0.14
1089, 0.32
1090, 0.11
1091, 0.11
1092, 0.55
1093, 0.08
1094, 0.16
1095, 0.13
1096, 0.79
1097, 0.28
1098, 0.33
1099, 0.06
1100, 0.43
1101, 0.10
1102, 0.28
1103, 0.84
1104, 0.27
1105, 0.08
1106, 0.22
1107, 0.12
1108, 0.78
1109, 0.59
1110, 0.64
1111, 0.07
1112, 0.65
1113, 0.22
1114, 0.11
1115, 0.39
1116, 0.74
1117, 0.23
1118, 0.02
1119, 0.07
1120, 0.57
1121, 0.08
1122, 0.27
1123, 0.10
1124, 0.62
1125, 0.22
1126, 0.32
1127, 0.28
1128, 0.14
1129, 0.39
1130, 0.41
1131, 0.22
1132, 0.25
1133, 0.39
1134, 0.41
1135, 0.31
1136, 0.40
1137, 0.10
1138, 0.24
1139, 0.91
1140, 0.58
1141, 0.27
1142, 0.19
1143, 0.41
1144, 0.83
1145, 0.13
1146, 0.08
1147, 0.03
1148, 0.02
1149, 0.58
1150, 0.07
1151, 0.02
1152, 0.08
1153, 0.05
1154, 0.11
1155, 0.32
1156, 0.38
1157, 0.43
1158, 0.60
1159, 0.19
1160, 0.80
1161, 0.04
1162, 0.03
1163, 0.42
1164, 0.17
1165, 0.94
1166, 0.32
1167, 0.07
1168, 0.92
1169, 0.09
1170, 0.26
1171, 0.62
1172, 0.06
1173, 0.89
1174, 0.37
1175, 0.37
1176, 0.39
1177, 0.96
1178, 0.86
1179, 0.33
1180, 0.11
1181, 0.14
1182, 0.02
1183, 0.35
1184, 0.84
1185, 0.78
1186, 0.41
1187, 0.13
1188, 0.32
1189, 0.27
1190, 0.21
1191, 0.27
1192, 0.10
1193, 0.34
1194, 0.22
1195, 0.09
1196, 0.20
1197, 0.10
1198, 0.29
1199, 0.33
1200, 0.00
1201, 0.17
1202, 0.86
1203, 0.09
1204, 0.13
1205, 0.21
1206, 0.18
1207, 0.20
1208, 0.05
1209, 0.98
1210, 0.40
1211, 0.18
1212, 0.14
1213, 0.10
1214, 0.24
1215, 0.26
1216, 0.16
1217, 0.17
1218, 0.13
1219, 0.12
1220, 0.08
1221, 0.29
1222, 0.88
1223, 0.05
1224, 0.02
1225, 0.09
1226, 0.08
1227, 0.22
1228, 0.18
1229, 0.27
1230, 0.02
1231, 0.14
1232, 0.14
1233, 0.61
1234, 0.35
1235, 0.04
1236, 0.14
1237, 0.36
1238, 0.15
1239, 0.72
1240, 0.42
1241, 0.71
1242, 0.95
1243, 0.10
1244, 0.07
1245, 0.14
1246, 0.16
1247, 0.72
1248, 0.31
1249, 0.12
1250, 0.34
1251, 0.06
1252, 0.20
1253, 0.11
1254, 0.10
1255, 0.11
1256, 1.00
1257, 0.13
1258, 0.23
1259, 0.06
1260, 0.65
1261, 0.12
1262, 0.77
1263, 0.25
1264, 0.03
1265, 0.00
1266, 0.78
1267, 0.31
1268, 0.29
1269, 0.24
1270, 0.51
1271, 0.30
1272, 0.10
1273, 0.51
1274, 0.25
1275, 0.19
1276, 0.36
1277, 0.01
1278, 0.84
1279, 0.23
1280, 0.55
1281, 0.05
1282, 0.30
1283, 0.60
1284, 0.06
1285, 0.22
1286, 0.09
1287, 0.13
1288, 0.05
1289, 0.13
1290, 0.04
1291, 0.51
1292, 0.16
1293, 0.37
1294, 0.94
1295, 0.58
1296, 0.23
1297, 0.12
1298, 0.93
1299, 0.27
1300, 0.02
1301, 0.24
1302, 0.86
1303, 0.18
1304, 0.12
1305, 0.09
1306, 0.12
1307, 0.97
1308, 0.23
1309, 0.45
1310, 0.36
1311, 0.07
1312, 0.34
1313, 0.37
1314, 0.04
1315, 0.06
1316, 0.07
1317, 0.54
1318, 0.03
1319, 0.06
1320, 0.13
1321, 0.36
1322, 0.92
1323, 0.07
1324, 0.97
1325, 0.47
1326, 0.13
1327, 0.22
1328, 0.03
1329, 0.04
1330, 0.15
1331, 0.08
1332, 0.26
1333, 0.06
1334, 0.58
1335, 0.20
1336, 0.16
1337, 0.12
1338, 0.16
1339, 0.25
1340, 0.63
1341, 0.93
1342, 0.85
1343, 0.79
1344, 0.44
1345, 0.03
1346, 0.15
1347, 0.18
1348, 0.44
1349, 0.23
1350, 0.03
1351, 0.12
1352, 0.07
1353, 0.18
1354, 0.85
1355, 0.15
1356, 0.17
1357, 0.04
1358, 0.18
1359, 0.10
1360, 0.37
1361, 0.31
1362, 0.40
1363, 0.28
1364, 0.12
1365, 0.93
1366, 0.70
1367, 0.33
1368, 0.12
1369, 0.55
1370, 0.04
1371, 0.43
1372, 0.97
1373, 0.30
1374, 0.06
1375, 0.81
1376, 0.07
1377, 0.01
1378, 0.21
1379, 0.91
1380, 0.05
1381, 0.96
1382, 0.43
1383, 0.44
1384, 0.19
1385, 0.24
1386, 0.37
1387, 0.18
1388, 0.14
1389, 0.29
1390, 0.17
1391, 0.21
1392, 0.33
1393, 0.17
1394, 0.12
1395, 0.06
1396, 0.15
1397, 0.85
1398, 0.04
1399, 0.39
1400, 0.24
1401, 0.80
1402, 0.06
1403, 0.31
1404, 0.74
1405, 0.70
1406, 0.21
1407, 0.40
1408, 0.07
1409, 0.05
1410, 0.21
1411, 0.28
1412, 0.31
1413, 0.07
1414, 0.04
1415, 0.35
1416, 0.34
1417, 0.48
1418, 0.17
1419, 0.15
1420, 0.11
1421, 0.20
1422, 0.80
1423, 0.59
1424, 0.67
1425, 0.07
1426, 0.43
1427, 0.22
1428, 0.02
1429, 0.09
1430, 0.33
1431, 0.22
1432, 0.74
1433, 0.17
1434, 0.50
1435, 0.36
1436, 0.27
1437, 0.90
1438, 0.15
1439, 0.29
1440, 0.21
1441, 0.21
1442, 0.01
1443, 0.12
1444, 0.20
1445, 0.13
1446, 0.46
1447, 0.12
1448, 0.23
1449, 0.19
1450, 0.03
1451, 0.05
1452, 0.02
1453, 0.19
1454, 0.16
1455, 0.03
1456, 0.01
1457, 0.22
1458, 0.62
1459, 0.56
1460, 0.09
1461, 0.33
1462, 0.30
1463, 0.11
1464, 0.23
1465, 0.74
1466, 0.06
1467, 0.12
1468, 0.69
1469, 0.48
1470, 0.09
1471, 0.04
1472, 0.92
1473, 0.49
1474, 0.16
1475, 0.75
1476, 0.22
1477, 0.13
1478, 0.25
1479, 0.18
1480, 0.20
1481, 0.61
1482, 0.55
1483, 0.07
1484, 0.95
1485, 0.04
1486, 0.25
1487, 0.24
1488, 0.09
1489, 0.05
1490, 0.02
1491, 0.85
1492, 0.63
1493, 0.27
1494, 0.66
1495, 0.69
1496, 0.51
1497, 0.07
1498, 0.30
1499, 0.34
1500, 0.76
1501, 0.11
1502, 0.16
1503, 0.76
1504, 0.24
1505, 0.15
1506, 0.03
1507, 0.21
1508, 0.52
1509, 0.14
1510, 0.26
1511, 0.35
1512, 0.24
1513, 0.22
1514, 0.17
1515, 0.03
1516, 0.57
1517, 0.03
1518, 0.47
1519, 0.09
1520, 0.19
1521, 0.90
1522, 0.03
1523, 0.13
1524, 0.38
1525, 0.25
1526, 0.25
1527, 0.17
1528, 0.18
1529, 0.93
1530, 0.54
1531, 0.15
1532, 0.07
1533, 0.26
1534, 0.10
1535, 0.62
1536, 0.08
1537, 0.82
1538, 0.56
1539, 0.40
1540, 0.24
1541, 0.36
1542, 0.17
1543, 0.38
1544, 0.41
1545, 0.77
1546, 0.44
1547, 0.07
1548, 0.13
1549, 0.99
1550, 0.12
1551, 0.89
1552, 0.72
1553, 0.21
1554, 0.41
1555, 0.91
1556, 0.02
1557, 0.17
1558, 0.93
1559, 0.14
1560, 0.09
1561, 0.10
1562, 0.84
1563, 0.17
1564, 0.35
1565, 0.95
1566, 0.03
1567, 0.15
1568, 0.67
1569, 0.08
1570, 0.21
1571, 0.10
1572, 0.25
1573, 0.50
1574, 0.21
1575, 0.25
1576, 0.26
1577, 0.20
1578, 0.12
1579, 0.39
1580, 0.31
1581, 0.21
1582, 0.19
1583, 0.97
1584, 0.77
1585, 0.94
1586, 0.17
1587, 0.86
1588, 0.65
1589, 0.15
1590, 0.48
1591, 0.05
1592, 0.08
1593, 0.28
1594, 0.49
1595, 0.22
1596, 0.18
1597, 0.54
1598, 0.05
1599, 0.12
1600, 0.63
1601, 0.98
1602, 0.27
1603, 0.25
1604, 0.45
1605, 0.22
1606, 0.80
1607, 0.14
1608, 0.09
1609, 0.08
1610, 0.19
1611, 0.52
1612, 0.31
1613, 0.08
1614, 0.12
1615, 0.15
1616, 0.01
1617, 0.75
1618, 0.15
1619, 0.95
1620, 0.28
1621, 0.94
1622, 0.19
1623, 0.20
1624, 0.09
1625, 0.12
1626, 0.18
1627, 0.04
1628, 0.03
1629, 0.48
1630, 0.42
1631, 0.45
1632, 0.87
1633, 0.50
1634, 0.11
1635, 0.02
1636, 0.09
1637, 0.56
1638, 0.22
1639, 0.15
1640, 0.31
1641, 0.06
1642, 0.47
1643, 0.52
1644, 0.46
1645, 0.11
1646, 0.99
1647, 0.96
1648, 0.12
1649, 0.06
1650, 0.21
1651, 0.05
1652, 0.10
1653, 0.08
1654, 0.60
1655, 0.11
1656, 0.51
1657, 0.70
1658, 0.41
1659, 0.04
1660, 0.09
1661, 0.92
1662, 0.22
1663, 0.22
1664, 0.13
1665, 0.29
1666, 0.06
1667, 0.10
1668, 0.67
1669, 0.13
1670, 0.72
1671, 0.72
1672, 0.42
1673, 0.41
1674, 0.03
1675, 0.10
1676, 0.78
1677, 0.00
1678, 0.16
1679, 0.37
1680, 0.66
1681, 0.20
1682, 0.78
1683, 0.84
1684, 0.76
1685, 0.14
1686, 0.75
1687, 0.07
1688, 0.14
1689, 0.07
1690, 0.09
1691, 0.03
1692, 0.92
1693, 0.90
1694, 0.45
1695, 0.68
1696, 0.06
1697, 0.65
1698, 0.56
1699, 0.15
1700, 0.83
1701, 0.20
1702, 0.34
1703, 0.18
1704, 0.96
1705, 0.83
1706, 0.77
1707, 0.07
1708, 0.17
1709, 0.34
1710, 0.73
1711, 0.51
1712, 0.07
1713, 0.71
1714, 0.37
1715, 0.11
1716, 0.12
1717, 0.51
1718, 0.06
1719, 0.44
1720, 0.30
1721, 0.13
1722, 0.12
1723, 0.10
1724, 0.96
1725, 0.20
1726, 0.85
1727, 0.20
1728, 0.58
1729, 0.04
1730, 0.22
1731, 0.15
1732, 0.47
1733, 0.13
1734, 0.01
1735, 0.24
1736, 0.04
1737, 0.05
1738, 0.20
1739, 0.06
1740, 0.16
1741, 0.29
1742, 0.34
1743, 0.41
1744, 0.10
1745, 0.08
1746, 0.11
1747, 0.53
1748, 0.56
1749, 0.77
1750, 0.08
1751, 0.24
1752, 0.10
1753, 0.82
1754, 0.02
1755, 0.23
1756, 0.19
1757, 0.38
1758, 0.26
1759, 0.13
1760, 0.68
1761, 0.39
1762, 0.68
1763, 0.31
1764, 0.19
1765, 0.41
1766, 0.20
1767, 0.76
1768, 0.02
1769, 0.22
1770, 0.19
1771, 0.03
1772, 0.10
1773, 0.47
1774, 0.84
1775, 0.20
1776, 0.78
1777, 0.09
1778, 0.22
1779, 0.11
1780, 0.05
1781, 0.38
1782, 0.55
1783, 0.09
1784, 0.13
1785, 0.25
1786, 0.09
1787, 0.22
1788, 0.27
1789, 0.03
1790, 0.27
1791, 0.57
1792, 0.42
1793, 0.40
1794, 0.02
1795, 0.07
1796, 0.40
1797, 0.37
1798, 0.20
1799, 0.49
1800, 0.02
1801, 0.66
1802, 0.50
1803, 0.04
1804, 0.17
1805, 0.85
1806, 0.20
1807, 0.57
1808, 0.48
1809, 0.29
1810, 0.16
1811, 0.11
1812, 0.30
1813, 0.91
1814, 0.25
1815, 0.62
1816, 0.14
1817, 0.80
1818, 0.29
1819, 0.42
1820, 0.07
1821, 0.17
1822, 0.29
1823, 0.24
1824, 0.01
1825, 0.11
1826, 0.05
1827, 0.12
1828, 0.94
1829, 0.73
1830, 0.15
1831, 0.14
1832, 0.21
1833, 0.17
1834, 0.16
1835, 0.27
1836, 0.53
1837, 0.13
1838, 0.30
1839, 0.08
1840, 0.36
1841, 0.42
1842, 0.80
1843, 0.89
1844, 0.67
1845, 0.85
1846, 0.26
1847, 0.17
1848, 0.42
1849, 0.27
1850, 0.08
1851, 0.27
1852, 0.75
1853, 0.08
1854, 0.12
1855, 0.98
1856, 0.12
1857, 0.93
1858, 0.34
1859, 0.47
1860, 0.10
1861, 0.10
1862, 0.07
1863, 0.26
1864, 0.28
1865, 0.09
1866, 0.40
1867, 0.08
1868, 0.47
1869, 0.96
1870, 0.07
1871, 0.01
1872, 0.32
