ID,Prob1
233, 0.31
234, 0.27
235, 0.40
236, 0.27
237, 0.37
238, 0.58
239, 0.42
240, 0.43
241, 0.19
242, 0.23
243, 0.14
244, 0.28
245, 0.20
246, 0.17
247, 0.74
248, 0.40
249, 0.21
250, 0.78
251, 0.27
252, 0.09
253, 0.20
254, 0.28
255, 0.13
256, 0.45
257, 0.22
258, 0.81
259, 0.23
260, 0.66
261, 0.39
262, 0.27
263, 0.15
264, 0.24
265, 0.23
266, 0.20
267, 0.29
268, 0.20
269, 0.51
270, 0.16
271, 0.13
272, 0.18
273, 0.27
274, 0.60
275, 0.27
276, 0.75
277, 0.79
278, 0.27
279, 0.22
280, 0.71
281, 0.24
282, 0.19
283, 0.30
284, 0.29
285, 0.52
286, 0.48
287, 0.36
288, 0.24
289, 0.27
290, 0.21
291, 0.25
292, 0.26
293, 0.30
294, 0.20
295, 0.16
296, 0.31
297, 0.14
298, 0.33
299, 0.76
300, 0.31
301, 0.41
302, 0.60
303, 0.45
304, 0.17
305, 0.44
306, 0.31
307, 0.23
308, 0.25
309, 0.60
310, 0.30
311, 0.20
312, 0.34
313, 0.22
314, 0.74
315, 0.38
316, 0.08
317, 0.39
318, 0.26
319, 0.45
320, 0.29
321, 0.39
322, 0.26
323, 0.29
324, 0.22
325, 0.34
326, 0.37
327, 0.40
328, 0.26
329, 0.19
330, 0.15
331, 0.52
332, 0.39
333, 0.23
334, 0.40
335, 0.18
336, 0.25
337, 0.88
338, 0.30
339, 0.30
340, 0.43
341, 0.20
342, 0.16
343, 0.11
344, 0.27
345, 0.65
346, 0.59
347, 0.08
348, 0.15
349, 0.40
350, 0.15
351, 0.36
352, 0.20
353, 0.42
354, 0.35
355, 0.23
356, 0.13
357, 0.38
358, 0.24
359, 0.21
360, 0.26
361, 0.13
362, 0.16
363, 0.44
364, 0.22
365, 0.71
366, 0.27
367, 0.40
368, 0.22
369, 0.35
370, 0.22
371, 0.23
372, 0.27
373, 0.20
374, 0.38
375, 0.24
376, 0.51
377, 0.20
378, 0.57
379, 0.23
380, 0.47
381, 0.32
382, 0.33
383, 0.67
384, 0.32
385, 0.39
386, 0.39
387, 0.36
388, 0.23
389, 0.28
390, 0.15
391, 0.22
392, 0.59
393, 0.30
394, 0.39
395, 0.24
396, 0.57
397, 0.27
398, 0.24
399, 0.87
400, 0.36
401, 0.37
402, 0.10
403, 0.21
404, 0.33
405, 0.24
406, 0.49
407, 0.34
408, 0.29
409, 0.26
410, 0.09
411, 0.29
412, 0.43
413, 0.47
414, 0.25
415, 0.26
416, 0.30
417, 0.21
418, 0.17
419, 0.46
420, 0.41
421, 0.22
422, 0.34
423, 0.27
424, 0.36
425, 0.48
426, 0.18
427, 0.31
428, 0.17
429, 0.12
430, 0.34
431, 0.51
432, 0.14
433, 0.24
434, 0.54
435, 0.28
436, 0.38
437, 0.42
438, 0.37
439, 0.19
440, 0.27
441, 0.27
442, 0.63
443, 0.27
444, 0.18
445, 0.17
446, 0.53
447, 0.25
448, 0.79
449, 0.28
450, 0.26
451, 0.62
452, 0.43
453, 0.55
454, 0.32
455, 0.18
456, 0.67
457, 0.50
458, 0.52
459, 0.22
460, 0.53
461, 0.17
462, 0.29
463, 0.18
464, 0.33
465, 0.17
466, 0.26
467, 0.39
468, 0.28
469, 0.39
470, 0.30
471, 0.39
472, 0.29
473, 0.34
474, 0.35
475, 0.31
476, 0.22
477, 0.30
478, 0.25
479, 0.20
480, 0.17
481, 0.30
482, 0.41
483, 0.34
484, 0.22
485, 0.78
486, 0.72
487, 0.66
488, 0.43
489, 0.54
490, 0.23
491, 0.44
492, 0.14
493, 0.19
494, 0.53
495, 0.48
496, 0.83
497, 0.62
498, 0.74
499, 0.52
500, 0.50
501, 0.30
502, 0.29
503, 0.24
504, 0.54
505, 0.17
506, 0.37
507, 0.08
508, 0.29
509, 0.33
510, 0.40
511, 0.20
512, 0.31
513, 0.11
514, 0.31
515, 0.64
516, 0.25
517, 0.41
518, 0.40
519, 0.82
520, 0.55
521, 0.27
522, 0.29
523, 0.59
524, 0.23
525, 0.65
526, 0.27
527, 0.30
528, 0.49
529, 0.29
530, 0.21
531, 0.35
532, 0.31
533, 0.28
534, 0.73
535, 0.43
536, 0.30
537, 0.27
538, 0.25
539, 0.50
540, 0.19
541, 0.07
542, 0.71
543, 0.53
544, 0.16
545, 0.54
546, 0.36
547, 0.14
548, 0.41
549, 0.14
550, 0.53
551, 0.32
552, 0.63
553, 0.21
554, 0.30
555, 0.18
556, 0.22
557, 0.18
558, 0.25
559, 0.26
560, 0.28
561, 0.22
562, 0.13
563, 0.24
564, 0.26
565, 0.25
566, 0.19
567, 0.39
568, 0.28
569, 0.18
570, 0.36
571, 0.22
572, 0.17
573, 0.50
574, 0.34
575, 0.24
576, 0.19
577, 0.41
578, 0.27
579, 0.40
580, 0.59
581, 0.20
582, 0.54
583, 0.31
584, 0.23
585, 0.20
586, 0.65
587, 0.52
588, 0.22
589, 0.70
590, 0.12
591, 0.19
592, 0.74
593, 0.34
594, 0.22
595, 0.35
596, 0.28
597, 0.28
598, 0.23
599, 0.28
600, 0.44
601, 0.24
602, 0.19
603, 0.59
604, 0.15
605, 0.14
606, 0.46
607, 0.12
608, 0.32
609, 0.41
610, 0.25
611, 0.64
612, 0.50
613, 0.47
614, 0.28
615, 0.19
616, 0.34
617, 0.27
618, 0.19
619, 0.33
620, 0.46
621, 0.48
622, 0.26
623, 0.27
624, 0.25
625, 0.49
626, 0.26
627, 0.25
628, 0.42
629, 0.65
630, 0.40
631, 0.26
632, 0.35
633, 0.24
634, 0.24
635, 0.71
636, 0.37
637, 0.26
638, 0.26
639, 0.35
640, 0.22
641, 0.54
642, 0.44
643, 0.39
644, 0.35
645, 0.26
646, 0.21
647, 0.16
648, 0.25
649, 0.29
650, 0.33
651, 0.21
652, 0.70
653, 0.22
654, 0.20
655, 0.32
656, 0.33
657, 0.70
658, 0.47
659, 0.25
660, 0.87
661, 0.33
662, 0.22
663, 0.16
664, 0.79
665, 0.12
666, 0.20
667, 0.29
668, 0.61
669, 0.28
670, 0.07
671, 0.27
672, 0.26
673, 0.14
674, 0.22
675, 0.47
676, 0.32
677, 0.47
678, 0.24
679, 0.20
680, 0.78
681, 0.32
682, 0.20
683, 0.73
684, 0.28
685, 0.29
686, 0.20
687, 0.26
688, 0.13
689, 0.29
690, 0.46
691, 0.21
692, 0.46
693, 0.36
694, 0.41
695, 0.37
696, 0.31
697, 0.16
698, 0.11
699, 0.23
700, 0.55
701, 0.23
702, 0.21
703, 0.33
704, 0.54
705, 0.63
706, 0.19
707, 0.18
708, 0.20
709, 0.14
710, 0.45
711, 0.88
712, 0.17
713, 0.26
714, 0.29
715, 0.32
716, 0.80
717, 0.27
718, 0.41
719, 0.21
720, 0.26
721, 0.75
722, 0.47
723, 0.36
724, 0.24
725, 0.57
726, 0.26
727, 0.70
728, 0.40
729, 0.34
730, 0.20
731, 0.31
732, 0.20
733, 0.16
734, 0.18
735, 0.31
736, 0.37
737, 0.14
738, 0.77
739, 0.37
740, 0.69
741, 0.75
742, 0.25
743, 0.23
744, 0.69
745, 0.63
746, 0.81
747, 0.44
748, 0.10
749, 0.21
750, 0.17
751, 0.39
752, 0.21
753, 0.15
754, 0.26
755, 0.59
756, 0.29
757, 0.42
758, 0.14
759, 0.40
760, 0.24
761, 0.28
762, 0.36
763, 0.24
764, 0.22
765, 0.24
766, 0.12
767, 0.11
768, 0.23
769, 0.64
770, 0.50
771, 0.12
772, 0.24
773, 0.22
774, 0.32
775, 0.13
776, 0.18
777, 0.07
778, 0.20
779, 0.24
780, 0.84
781, 0.14
782, 0.10
783, 0.23
784, 0.49
785, 0.37
786, 0.35
787, 0.38
788, 0.80
789, 0.21
790, 0.31
791, 0.46
792, 0.29
793, 0.53
794, 0.90
795, 0.31
796, 0.20
797, 0.86
798, 0.66
799, 0.35
800, 0.57
801, 0.25
802, 0.21
803, 0.28
804, 0.37
805, 0.83
806, 0.29
807, 0.30
808, 0.15
809, 0.52
810, 0.34
811, 0.82
812, 0.20
813, 0.24
814, 0.55
815, 0.11
816, 0.23
817, 0.66
818, 0.26
819, 0.33
820, 0.25
821, 0.34
822, 0.22
823, 0.23
824, 0.23
825, 0.26
826, 0.68
827, 0.26
828, 0.32
829, 0.55
830, 0.27
831, 0.28
832, 0.40
833, 0.57
834, 0.37
835, 0.58
836, 0.46
837, 0.21
838, 0.40
839, 0.11
840, 0.30
841, 0.26
842, 0.13
843, 0.38
844, 0.58
845, 0.35
846, 0.35
847, 0.59
848, 0.26
849, 0.68
850, 0.25
851, 0.45
852, 0.41
853, 0.58
854, 0.20
855, 0.29
856, 0.34
857, 0.54
858, 0.11
859, 0.23
860, 0.06
861, 0.08
862, 0.28
863, 0.25
864, 0.41
865, 0.44
866, 0.09
867, 0.36
868, 0.27
869, 0.25
870, 0.57
871, 0.30
872, 0.22
873, 0.45
874, 0.36
875, 0.49
876, 0.36
877, 0.20
878, 0.25
879, 0.19
880, 0.17
881, 0.18
882, 0.20
883, 0.38
884, 0.25
885, 0.19
886, 0.28
887, 0.45
888, 0.43
889, 0.63
890, 0.33
891, 0.27
892, 0.42
893, 0.36
894, 0.32
895, 0.36
896, 0.32
897, 0.20
898, 0.41
899, 0.18
900, 0.69
901, 0.78
902, 0.52
903, 0.28
904, 0.64
905, 0.87
906, 0.33
907, 0.66
908, 0.85
909, 0.47
910, 0.45
911, 0.19
912, 0.17
913, 0.29
914, 0.07
915, 0.28
916, 0.32
917, 0.34
918, 0.25
919, 0.32
920, 0.52
921, 0.38
922, 0.19
923, 0.62
924, 0.72
925, 0.12
926, 0.17
927, 0.33
928, 0.53
929, 0.31
930, 0.23
931, 0.13
932, 0.08
933, 0.34
934, 0.17
935, 0.26
936, 0.25
937, 0.49
938, 0.38
939, 0.66
940, 0.23
941, 0.28
942, 0.83
943, 0.20
944, 0.31
945, 0.18
946, 0.44
947, 0.16
948, 0.20
949, 0.42
950, 0.43
951, 0.70
952, 0.23
953, 0.81
954, 0.30
955, 0.34
956, 0.22
957, 0.14
958, 0.46
959, 0.30
960, 0.34
961, 0.55
962, 0.17
963, 0.32
964, 0.28
965, 0.19
966, 0.62
967, 0.32
968, 0.12
969, 0.25
970, 0.47
971, 0.58
972, 0.40
973, 0.31
974, 0.57
975, 0.56
976, 0.20
977, 0.27
978, 0.30
979, 0.11
980, 0.48
981, 0.49
982, 0.35
983, 0.24
984, 0.19
985, 0.14
986, 0.20
987, 0.32
988, 0.10
989, 0.37
990, 0.19
991, 0.26
992, 0.30
993, 0.38
994, 0.07
995, 0.35
996, 0.54
997, 0.36
998, 0.53
999, 0.09
1000, 0.14
1001, 0.78
1002, 0.52
1003, 0.36
1004, 0.65
1005, 0.24
1006, 0.22
1007, 0.73
1008, 0.17
1009, 0.58
1010, 0.13
1011, 0.64
1012, 0.20
1013, 0.72
1014, 0.46
1015, 0.33
1016, 0.68
1017, 0.61
1018, 0.45
1019, 0.22
1020, 0.38
1021, 0.33
1022, 0.38
1023, 0.94
1024, 0.29
1025, 0.46
1026, 0.37
1027, 0.68
1028, 0.60
1029, 0.39
1030, 0.48
1031, 0.46
1032, 0.45
1033, 0.36
1034, 0.28
1035, 0.60
1036, 0.23
1037, 0.18
1038, 0.39
1039, 0.21
1040, 0.30
1041, 0.41
1042, 0.33
1043, 0.40
1044, 0.52
1045, 0.22
1046, 0.43
1047, 0.11
1048, 0.57
1049, 0.59
1050, 0.08
1051, 0.25
1052, 0.28
1053, 0.20
1054, 0.25
1055, 0.24
1056, 0.22
1057, 0.21
1058, 0.30
1059, 0.25
1060, 0.24
1061, 0.09
1062, 0.34
1063, 0.55
1064, 0.13
1065, 0.29
1066, 0.27
1067, 0.46
1068, 0.36
1069, 0.17
1070, 0.89
1071, 0.32
1072, 0.36
1073, 0.38
1074, 0.32
1075, 0.21
1076, 0.31
1077, 0.34
1078, 0.23
1079, 0.28
1080, 0.27
1081, 0.33
1082, 0.30
1083, 0.47
1084, 0.25
1085, 0.26
1086, 0.09
1087, 0.39
1088, 0.55
1089, 0.39
1090, 0.19
1091, 0.09
1092, 0.26
1093, 0.19
1094, 0.14
1095, 0.29
1096, 0.34
1097, 0.41
1098, 0.18
1099, 0.20
1100, 0.32
1101, 0.29
1102, 0.20
1103, 0.60
1104, 0.41
1105, 0.34
1106, 0.38
1107, 0.21
1108, 0.36
1109, 0.46
1110, 0.52
1111, 0.21
1112, 0.76
1113, 0.17
1114, 0.18
1115, 0.36
1116, 0.47
1117, 0.19
1118, 0.10
1119, 0.43
1120, 0.52
1121, 0.32
1122, 0.37
1123, 0.20
1124, 0.58
1125, 0.22
1126, 0.23
1127, 0.23
1128, 0.27
1129, 0.30
1130, 0.46
1131, 0.27
1132, 0.30
1133, 0.42
1134, 0.40
1135, 0.54
1136, 0.55
1137, 0.25
1138, 0.21
1139, 0.49
1140, 0.36
1141, 0.36
1142, 0.26
1143, 0.27
1144, 0.76
1145, 0.21
1146, 0.18
1147, 0.06
1148, 0.18
1149, 0.51
1150, 0.18
1151, 0.20
1152, 0.33
1153, 0.36
1154, 0.27
1155, 0.28
1156, 0.25
1157, 0.21
1158, 0.51
1159, 0.34
1160, 0.36
1161, 0.09
1162, 0.12
1163, 0.37
1164, 0.25
1165, 0.87
1166, 0.24
1167, 0.15
1168, 0.24
1169, 0.32
1170, 0.26
1171, 0.38
1172, 0.32
1173, 0.61
1174, 0.47
1175, 0.33
1176, 0.77
1177, 0.62
1178, 0.37
1179, 0.28
1180, 0.24
1181, 0.26
1182, 0.17
1183, 0.28
1184, 0.44
1185, 0.55
1186, 0.28
1187, 0.18
1188, 0.41
1189, 0.31
1190, 0.23
1191, 0.28
1192, 0.23
1193, 0.37
1194, 0.26
1195, 0.17
1196, 0.26
1197, 0.12
1198, 0.56
1199, 0.34
1200, 0.52
1201, 0.26
1202, 0.69
1203, 0.62
1204, 0.15
1205, 0.32
1206, 0.43
1207, 0.45
1208, 0.17
1209, 0.84
1210, 0.52
1211, 0.19
1212, 0.34
1213, 0.23
1214, 0.45
1215, 0.35
1216, 0.29
1217, 0.17
1218, 0.31
1219, 0.26
1220, 0.22
1221, 0.28
1222, 0.48
1223, 0.29
1224, 0.14
1225, 0.22
1226, 0.30
1227, 0.27
1228, 0.26
1229, 0.50
1230, 0.20
1231, 0.50
1232, 0.16
1233, 0.49
1234, 0.19
1235, 0.15
1236, 0.29
1237, 0.42
1238, 0.12
1239, 0.74
1240, 0.40
1241, 0.30
1242, 0.81
1243, 0.19
1244, 0.20
1245, 0.36
1246, 0.44
1247, 0.70
1248, 0.45
1249, 0.24
1250, 0.35
1251, 0.22
1252, 0.41
1253, 0.21
1254, 0.29
1255, 0.24
1256, 0.63
1257, 0.15
1258, 0.28
1259, 0.25
1260, 0.22
1261, 0.28
1262, 0.29
1263, 0.22
1264, 0.11
1265, 0.05
1266, 0.50
1267, 0.27
1268, 0.29
1269, 0.18
1270, 0.36
1271, 0.41
1272, 0.32
1273, 0.29
1274, 0.14
1275, 0.21
1276, 0.24
1277, 0.10
1278, 0.74
1279, 0.17
1280, 0.57
1281, 0.11
1282, 0.20
1283, 0.29
1284, 0.25
1285, 0.24
1286, 0.23
1287, 0.31
1288, 0.22
1289, 0.17
1290, 0.36
1291, 0.37
1292, 0.14
1293, 0.64
1294, 0.65
1295, 0.26
1296, 0.27
1297, 0.16
1298, 0.21
1299, 0.36
1300, 0.22
1301, 0.28
1302, 0.36
1303, 0.23
1304, 0.29
1305, 0.44
1306, 0.12
1307, 0.55
1308, 0.15
1309, 0.26
1310, 0.41
1311, 0.38
1312, 0.50
1313, 0.31
1314, 0.20
1315, 0.17
1316, 0.17
1317, 0.34
1318, 0.21
1319, 0.24
1320, 0.29
1321, 0.29
1322, 0.44
1323, 0.15
1324, 0.89
1325, 0.52
1326, 0.15
1327, 0.50
1328, 0.37
1329, 0.16
1330, 0.26
1331, 0.27
1332, 0.23
1333, 0.14
1334, 0.29
1335, 0.18
1336, 0.18
1337, 0.33
1338, 0.18
1339, 0.27
1340, 0.37
1341, 0.75
1342, 0.81
1343, 0.75
1344, 0.49
1345, 0.26
1346, 0.13
1347, 0.57
1348, 0.25
1349, 0.24
1350, 0.11
1351, 0.29
1352, 0.13
1353, 0.27
1354, 0.30
1355, 0.23
1356, 0.23
1357, 0.31
1358, 0.26
1359, 0.12
1360, 0.48
1361, 0.41
1362, 0.33
1363, 0.31
1364, 0.25
1365, 0.64
1366, 0.75
1367, 0.54
1368, 0.19
1369, 0.54
1370, 0.29
1371, 0.33
1372, 0.39
1373, 0.32
1374, 0.22
1375, 0.32
1376, 0.40
1377, 0.06
1378, 0.33
1379, 0.83
1380, 0.20
1381, 0.92
1382, 0.25
1383, 0.53
1384, 0.25
1385, 0.33
1386, 0.33
1387, 0.37
1388, 0.36
1389, 0.38
1390, 0.62
1391, 0.54
1392, 0.36
1393, 0.67
1394, 0.23
1395, 0.13
1396, 0.65
1397, 0.40
1398, 0.21
1399, 0.50
1400, 0.32
1401, 0.31
1402, 0.29
1403, 0.29
1404, 0.89
1405, 0.13
1406, 0.40
1407, 0.54
1408, 0.37
1409, 0.32
1410, 0.49
1411, 0.37
1412, 0.19
1413, 0.13
1414, 0.11
1415, 0.27
1416, 0.23
1417, 0.28
1418, 0.32
1419, 0.32
1420, 0.20
1421, 0.27
1422, 0.48
1423, 0.34
1424, 0.66
1425, 0.26
1426, 0.38
1427, 0.22
1428, 0.10
1429, 0.31
1430, 0.30
1431, 0.18
1432, 0.25
1433, 0.32
1434, 0.29
1435, 0.52
1436, 0.36
1437, 0.39
1438, 0.20
1439, 0.13
1440, 0.34
1441, 0.31
1442, 0.42
1443, 0.19
1444, 0.26
1445, 0.41
1446, 0.30
1447, 0.27
1448, 0.42
1449, 0.24
1450, 0.20
1451, 0.30
1452, 0.17
1453, 0.29
1454, 0.22
1455, 0.11
1456, 0.08
1457, 0.68
1458, 0.67
1459, 0.38
1460, 0.21
1461, 0.24
1462, 0.38
1463, 0.24
1464, 0.79
1465, 0.50
1466, 0.09
1467, 0.22
1468, 0.72
1469, 0.41
1470, 0.24
1471, 0.32
1472, 0.62
1473, 0.46
1474, 0.24
1475, 0.61
1476, 0.19
1477, 0.32
1478, 0.25
1479, 0.42
1480, 0.30
1481, 0.50
1482, 0.34
1483, 0.21
1484, 0.58
1485, 0.16
1486, 0.21
1487, 0.21
1488, 0.46
1489, 0.19
1490, 0.12
1491, 0.61
1492, 0.42
1493, 0.26
1494, 0.48
1495, 0.67
1496, 0.75
1497, 0.16
1498, 0.16
1499, 0.52
1500, 0.66
1501, 0.28
1502, 0.26
1503, 0.88
1504, 0.29
1505, 0.23
1506, 0.22
1507, 0.43
1508, 0.20
1509, 0.25
1510, 0.26
1511, 0.12
1512, 0.13
1513, 0.28
1514, 0.29
1515, 0.20
1516, 0.24
1517, 0.31
1518, 0.30
1519, 0.23
1520, 0.21
1521, 0.36
1522, 0.20
1523, 0.20
1524, 0.31
1525, 0.37
1526, 0.36
1527, 0.32
1528, 0.26
1529, 0.63
1530, 0.64
1531, 0.36
1532, 0.35
1533, 0.16
1534, 0.24
1535, 0.35
1536, 0.12
1537, 0.65
1538, 0.61
1539, 0.49
1540, 0.47
1541, 0.31
1542, 0.18
1543, 0.30
1544, 0.28
1545, 0.53
1546, 0.19
1547, 0.32
1548, 0.32
1549, 0.72
1550, 0.33
1551, 0.49
1552, 0.25
1553, 0.24
1554, 0.36
1555, 0.79
1556, 0.17
1557, 0.52
1558, 0.80
1559, 0.31
1560, 0.30
1561, 0.20
1562, 0.59
1563, 0.39
1564, 0.42
1565, 0.78
1566, 0.13
1567, 0.25
1568, 0.62
1569, 0.16
1570, 0.19
1571, 0.08
1572, 0.28
1573, 0.45
1574, 0.44
1575, 0.25
1576, 0.39
1577, 0.24
1578, 0.18
1579, 0.25
1580, 0.33
1581, 0.20
1582, 0.27
1583, 0.83
1584, 0.26
1585, 0.79
1586, 0.25
1587, 0.27
1588, 0.88
1589, 0.43
1590, 0.59
1591, 0.19
1592, 0.26
1593, 0.29
1594, 0.52
1595, 0.41
1596, 0.18
1597, 0.73
1598, 0.35
1599, 0.27
1600, 0.61
1601, 0.89
1602, 0.26
1603, 0.27
1604, 0.36
1605, 0.20
1606, 0.44
1607, 0.19
1608, 0.13
1609, 0.19
1610, 0.32
1611, 0.24
1612, 0.18
1613, 0.28
1614, 0.17
1615, 0.30
1616, 0.27
1617, 0.54
1618, 0.15
1619, 0.78
1620, 0.44
1621, 0.95
1622, 0.33
1623, 0.27
1624, 0.58
1625, 0.18
1626, 0.30
1627, 0.17
1628, 0.16
1629, 0.27
1630, 0.46
1631, 0.48
1632, 0.69
1633, 0.44
1634, 0.26
1635, 0.53
1636, 0.19
1637, 0.25
1638, 0.24
1639, 0.21
1640, 0.37
1641, 0.16
1642, 0.47
1643, 0.25
1644, 0.57
1645, 0.34
1646, 0.92
1647, 0.75
1648, 0.37
1649, 0.32
1650, 0.31
1651, 0.44
1652, 0.35
1653, 0.17
1654, 0.60
1655, 0.20
1656, 0.25
1657, 0.18
1658, 0.36
1659, 0.17
1660, 0.20
1661, 0.39
1662, 0.34
1663, 0.15
1664, 0.33
1665, 0.27
1666, 0.29
1667, 0.12
1668, 0.41
1669, 0.53
1670, 0.61
1671, 0.31
1672, 0.37
1673, 0.32
1674, 0.45
1675, 0.39
1676, 0.56
1677, 0.39
1678, 0.24
1679, 0.25
1680, 0.63
1681, 0.46
1682, 0.43
1683, 0.42
1684, 0.31
1685, 0.35
1686, 0.72
1687, 0.18
1688, 0.23
1689, 0.30
1690, 0.16
1691, 0.23
1692, 0.74
1693, 0.59
1694, 0.63
1695, 0.33
1696, 0.27
1697, 0.37
1698, 0.47
1699, 0.27
1700, 0.51
1701, 0.32
1702, 0.49
1703, 0.30
1704, 0.59
1705, 0.77
1706, 0.54
1707, 0.17
1708, 0.25
1709, 0.42
1710, 0.48
1711, 0.28
1712, 0.27
1713, 0.38
1714, 0.51
1715, 0.39
1716, 0.54
1717, 0.40
1718, 0.21
1719, 0.30
1720, 0.28
1721, 0.41
1722, 0.20
1723, 0.16
1724, 0.54
1725, 0.25
1726, 0.94
1727, 0.21
1728, 0.53
1729, 0.29
1730, 0.24
1731, 0.08
1732, 0.26
1733, 0.41
1734, 0.07
1735, 0.31
1736, 0.16
1737, 0.31
1738, 0.40
1739, 0.23
1740, 0.21
1741, 0.39
1742, 0.26
1743, 0.56
1744, 0.30
1745, 0.10
1746, 0.48
1747, 0.37
1748, 0.37
1749, 0.30
1750, 0.13
1751, 0.40
1752, 0.17
1753, 0.38
1754, 0.19
1755, 0.23
1756, 0.50
1757, 0.45
1758, 0.21
1759, 0.26
1760, 0.44
1761, 0.54
1762, 0.22
1763, 0.39
1764, 0.34
1765, 0.42
1766, 0.27
1767, 0.58
1768, 0.32
1769, 0.38
1770, 0.28
1771, 0.31
1772, 0.16
1773, 0.47
1774, 0.57
1775, 0.36
1776, 0.54
1777, 0.27
1778, 0.30
1779, 0.50
1780, 0.19
1781, 0.56
1782, 0.57
1783, 0.12
1784, 0.50
1785, 0.26
1786, 0.20
1787, 0.22
1788, 0.39
1789, 0.10
1790, 0.20
1791, 0.40
1792, 0.52
1793, 0.25
1794, 0.17
1795, 0.30
1796, 0.26
1797, 0.61
1798, 0.36
1799, 0.27
1800, 0.16
1801, 0.73
1802, 0.25
1803, 0.12
1804, 0.22
1805, 0.41
1806, 0.23
1807, 0.36
1808, 0.26
1809, 0.36
1810, 0.44
1811, 0.27
1812, 0.32
1813, 0.40
1814, 0.83
1815, 0.25
1816, 0.17
1817, 0.58
1818, 0.36
1819, 0.25
1820, 0.24
1821, 0.34
1822, 0.38
1823, 0.29
1824, 0.11
1825, 0.47
1826, 0.14
1827, 0.33
1828, 0.63
1829, 0.74
1830, 0.26
1831, 0.17
1832, 0.25
1833, 0.41
1834, 0.28
1835, 0.27
1836, 0.53
1837, 0.10
1838, 0.73
1839, 0.69
1840, 0.30
1841, 0.39
1842, 0.30
1843, 0.22
1844, 0.84
1845, 0.62
1846, 0.26
1847, 0.26
1848, 0.25
1849, 0.46
1850, 0.15
1851, 0.22
1852, 0.51
1853, 0.13
1854, 0.29
1855, 0.49
1856, 0.30
1857, 0.25
1858, 0.24
1859, 0.46
1860, 0.29
1861, 0.28
1862, 0.16
1863, 0.41
1864, 0.27
1865, 0.20
1866, 0.26
1867, 0.20
1868, 0.48
1869, 0.83
1870, 0.18
1871, 0.27
1872, 0.28
